penalty_fixed_id,clause_fixed_id,clause_description,classification_level,penalty_description,rate,employee_rate_type_code,penalty_calculated_value,calculated_includes_all_purpose,base_pay_rate_id,operative_from,operative_to,version_number,published_year,last_modified_datetime
1815,21667,Full-time and part-time staff employees—shiftwork—Monday to Friday,12,Day shift,100,AD,36.24,false,BR101995,2025-07-01,,11,2025,2025-06-03T01:31:27+00:00
10934,28013,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Public holiday,12,Day shift,300,AD,151.44,false,BR101991,2025-07-01,,9,2025,2025-06-03T01:30:53+00:00
1815,21667,Full-time and part-time staff employees—shiftwork—Monday to Friday,12,Day shift,100,AD,40.38,false,BR101991,2025-07-01,,11,2025,2025-06-03T01:31:27+00:00
10908,28005,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Public holiday,12,Day shift,300,AD,108.72,false,BR101995,2025-07-01,,9,2025,2025-06-03T01:31:11+00:00
1836,21671,Casual staff employees—shiftwork—Monday to Friday,12,Day shift,100,AD,45.3,false,BR101995,2025-07-01,,11,2025,2025-06-03T01:30:45+00:00
1836,21671,Casual staff employees—shiftwork—Monday to Friday,12,Day shift,100,AD,50.48,false,BR101991,2025-07-01,,11,2025,2025-06-03T01:30:45+00:00
1823,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,12,Monday to Saturday - After 3 hours,200,AD,80.76,false,BR101991,2025-07-01,,11,2025,2025-06-03T01:31:24+00:00
10923,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,12,Monday to Saturday - After 3 hours,200,AD,90.6,false,BR101995,2025-07-01,,11,2025,2025-06-03T01:31:03+00:00
1823,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,12,Monday to Saturday - After 3 hours,200,AD,72.48,false,BR101995,2025-07-01,,11,2025,2025-06-03T01:31:24+00:00
10923,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,12,Monday to Saturday - After 3 hours,200,AD,100.96,false,BR101991,2025-07-01,,11,2025,2025-06-03T01:31:03+00:00
1822,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,12,Monday to Saturday - First 3 hours,150,AD,54.36,false,BR101995,2025-07-01,,11,2025,2025-06-03T01:31:24+00:00
10922,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,12,Monday to Saturday - First 3 hours,150,AD,75.72,false,BR101991,2025-07-01,,11,2025,2025-06-03T01:31:03+00:00
1822,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,12,Monday to Saturday - First 3 hours,150,AD,60.57,false,BR101991,2025-07-01,,11,2025,2025-06-03T01:31:24+00:00
10922,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,12,Monday to Saturday - First 3 hours,150,AD,67.95,false,BR101995,2025-07-01,,11,2025,2025-06-03T01:31:03+00:00
1831,21670,Casual staff employees—ordinary and penalty rates,12,Ordinary hours,100,AD,45.3,false,BR101995,2025-07-01,,11,2025,2025-06-03T01:30:48+00:00
1831,21670,Casual staff employees—ordinary and penalty rates,12,Ordinary hours,100,AD,50.48,false,BR101991,2025-07-01,,11,2025,2025-06-03T01:30:48+00:00
1810,21666,Full-time and part-time staff employees—ordinary and penalty rates,12,Ordinary hours,100,AD,40.38,false,BR101991,2025-07-01,,12,2025,2025-06-03T01:31:31+00:00
